"speaker","transcription","url","headlin","timing"
"President Donald Trump","I could be three down. I could be four down. I could also be three up or four up. One thing I know, I’m not 17 down. So I called up the best pollster, a guy, it doesn’t matter, let’s just call him John. His first name’s John. I said, “John, can I ask you a question? I just left Wisconsin. We had a tremendous crowd. It was like a love fest. And then I wake up…” True. “And then I wake up like two days later and I see a poll, Washington Post, it’s all over the place…” They love it, all the fake news. Look at all of them back, they’re fake.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","16:31"
"Crowd","Boo.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","17:00"
"President Donald Trump","Among the most dishonest people in the world. Now they have a new thing, they don’t report. They don’t report on criminality, like with the Biden crime family. They don’t want to report. But fortunately, we have guys like Ron Johnson that are willing to say it like it is. It’s true. It’s actually very true, what I just said. He’s fantastic, but we’ll get to him later. Your senator is fantastic. So you take a look and I said, “I’m not 17 now.” And he’s a really smart guy, he says, “No, you’re not.” I said, “But don’t they have to pay a price, like they did it 12 down, four years ago.” And then I said, “Isn’t it a bad thing?” He said, “Yeah, but they want you to lose.” I said, “Well, why don’t they make it that I’m three or two down, or make it believable?” “No, no. Three down or two down’s no good. Because if they go three down, two down, four, even five…” I said, “Make it five.” He said, “No, no good. Because that means you have a chance, that might even bring people out.” They want to…","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","17:03"
"President Donald Trump","… Because that means you have a chance. That might even bring people out. They want to make it so bad. And they said, “No.” They’re very smart people. They’re very vicious people. And they purposely make these polls phony. They’re phony polls. And he said, “The only way they really can do it, they have to make it so that the people here think you’re 17 down and they don’t go and vote because they say it’s hopeless.” Five down, four down, three down means, gee, he has a chance. 17 down means, darling, let’s go to dinner, let’s have a wonderful dinner. And then we’ll come home and watch the President lose, but we’re not going to lose. We’re going to win. We’re going to win. True. True story.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","18:03"
"President Donald Trump","Isn’t that some story? Isn’t that sad? And he knows the people. He said, “No, this is the way they do it.” And then they came with another state where I was 10 down that I’m going to actually win the state. It’s a terrible thing. We have tremendous dishonesty in polling, but not only polling. I mean, the stories. And now there’s something that happened. We call it freedom of the press, right? This is the opposite of freedom of the press, because they now suppress.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","18:42"
"President Donald Trump","It’s now suppression of the press, because now they have stories and they don’t want to have … you cannot get a story out on Biden criminality. We have the laptop from hell. We have the worst things anyone’s ever seen, and they just won’t write about it. And that includes big tech. So you know what I’m doing? Here’s who I’m facing, a corrupt Democrat party that spied on my campaign and we caught them. They spied on the campaign.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","19:07"
"Audience","Lock them up. Lock him up. Lock him up. Lock him up. Lock him up. Lock him up. Lock him up. Lock him up. Lock him up.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","19:45"
"President Donald Trump","Thank you. See, I never do anything to encourage it. Because they say, “He led the chant. Lock him up, lock him up. He led the chant against crooked Hillary.” All she did was get rid of 33,000 emails once she got a subpoena from Congress. She deleted them. She acid washed them, and then she took a hammer to a telephones and she beat the hell out of the phone. I’ve gotten rid of a lot of phones, I’ve never hit them with a hammer. Has anybody hit the phone with a hammer? I don’t know. Well, we’ll have to tell that to Ron Johnson. We can put that. That is a strange event, Ron. I bet you never hit your phone with a hammer. No, it’s called you throw it out, right? You throw out your phone, you start all over again.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","19:46"
"President Donald Trump","No, we’ve got a corrupt bunch of people, but think of it. I’m all up here alone. Think of this. I have the Democrats impeach me for making a phone call. No, I make a phone call to a man I never met. The new President of Ukraine. “Congratulations, congratulations.” It was a perfect phone call. Everybody said it. 297 to nothing in the house, the Republicans voted, right? It’s like this perfect phone call, congratulate> Everyone said to me, “Please call him, he just won.” You know I’m busy, right? I say, “Okay, I’ll call him.” Get the president. Nice guy. “Congratulations, ba, ba, ba. By the way, if you see any crime,” because it we’re supposed to … we have a crime because it’s a lot of corruption there, “Please report it to the Attorney General of the United States.” Oh, we should impeach him.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","20:33"
"President Donald Trump","I got impeached over a perfect phone call, but they didn’t know we had the call essentially recorded. Thank goodness we had, because they were making up stories, right? They died when they heard we had it transcribed by very professional people. They died because it had already been way down the track by the time they found that out, I had to do that. We called up, we said, “Do you mind if we put your phone call on public record?” They said, “Why would that be? It was just a congratulatory call.” I said, “Well, you’ll find out.” These are bad people.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","21:20"
