"speaker","transcription","url","headlin","timing"
"President Donald J. Trump","If I lived in California, New York, Illinois, I’d vote for Trump. And you know what I used to say? And this comes so well, our relationship because of criminal justice reform and prison reform and all the other things with the African American community, I used to say, what the hell do you have to lose? And they agreed with me and we’re doing incredible. The relationship, what we’ve done is incredible. What we’ve done is incredible. But I say the same thing to the people living in New York, California, Illinois, automatic wins for the Democrats, I say, “Vote for Trump. We’ll cut your taxes. We’ll get you back. We’ll bring it back.” I say, “What the hell do you have to lose? Vote for Trump.” It’s tough when you have those three big States, it’s automatically put into it, it doesn’t matter who runs.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","25:13"
"President Donald J. Trump","No matter who, if we brought back the late great Abraham Lincoln, New York, California, Illinois. So we got to run the gauntlet. We got to run the coast, right? And that’s what happened last time, we won Florida and we won South Carolina and we won Georgia, we won North Carolina. Remember that was going to be their firewall. That didn’t work out too well for them. And we won Pennsylvania and we just ran the coast, didn’t we? That was one of the most exciting evenings Mike Lee, right? Mike Lee, Utah. And we won Utah, right? And we won them all. We won them all. They said there is no way to 270, remember 270, you need 270. There is no way for Donald Trump, this was at 5 o’clock before the polls. There is no way for Donald Trump to get to 270, we’re wasting our time. I said, “I don’t think so.” But they turned out to be right, we couldn’t get to 270, but we did get to 306.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","26:09"
"President Donald J. Trump","There is no way, remember that? We won Ohio, Ohio is great, won by eight points. They thought we were going to tie, they thought it was going to be close and they called immediately, Donald Trump has won the state of Ohio. And then they said, “Not only won, he’s won by eight points.” That was the beginning. They said, “What’s going on here?” We’re going to have a bigger surprise in six days, Tuesday. If you vote for Biden, it means no kids in school, no graduations, no weddings, no Thanksgiving, no Christmas, and no 4th of July together, other than that, you’ll have a wonderful life. Can’t see anybody, but that’s all right, you’ll have a wonderful life. He wants everyone to, and again, it’s not him. I’m using this but it’s not him.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","27:15"
"Speaker 3","He’s a puppet for them!","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","28:14"
"President Donald J. Trump","Who said puppet? He is a puppet, he’s a puppet but he’s a beauty, I’ll tell you. Look, look, look, I shouldn’t say this because it’s very disrespectful, but I don’t care because he’s not a nice guy. We have some historians here, true American historians here. He is the worst candidate ever to run in the history of a Presidential election, he is. He’s the worst. That’s why there’s tremendous pressure on me. I wish he was a good candidate. At least if you lost, you could say, “Hey, you lost to a good candidate.” How the hell do you lose to a guy like this? I don’t care, I don’t care. We’re going to win. We got to win! You’re going to lose your country if we don’t win. The worst in Presidential politics, now you’re going to lose your country, it’ll be a disaster. He’s not going to be running things, you have Kamala. If you don’t pronounce her name exactly right she gets very angry at you. And you know what she does when she gets angry? She starts laughing like she did on 60 minutes. Uncontrollable laughs. That means she’s angry.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","28:15"
"President Donald J. Trump","Sleepy Joe wants to keep everyone locked down forever, including young people, which will cause enormous harm to Hispanic Americans, African Americans, Asian Americans, women, men, everybody. The Biden plan will crush you and your family, my plan will crush the virus and we’re going to be stronger, stronger than ever. Our country will be stronger than ever before. Biden is the candidate of layoffs, lockdowns, and misery. I am the candidate of jobs, vaccines and prosperity. Our early and aggressive action saved over 2 million American lives. We saw it, we had to make a decision, we closed it up, we understood it. Remember, it was supposed to be 2.2 million people we’re going to die. We started doing ventilators, we didn’t have ventilators, we became the King of ventilators, all over the world we’re now sending ventilators, all over the world.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","29:33"
"President Donald J. Trump","We did a great job. We weren’t acknowledged. We have governors saying what a great job we did. Everybody was saying what a great job. We did a great job, wasn’t acknowledged and that’s okay. But the generals, the admirals, Mike Pence, all of these people that worked on this, they should be acknowledged. We did a job. Remember, Joe Biden with the H1N1, which he always reverses. H1N1, right? He goes, “N1H1,” I said, “No, Joe it’s the other way.” The Swine Flu, right? It’s the Swine Flu. He was a disaster, his chief of staff said they didn’t know what the hell they were doing. And now he’s always telling me I should have acted quicker except when I closed our country to China, because it was so heavily affected and Europe, he was totally against it. He said I’m xenophobic. I said, “Do me a favor? Give me a definition, Joe.” He couldn’t do that because he had no idea what it meant. But here are some of the governors talking about what a great job we’ve all done, we’ve done but what a great job we’ve done in fighting the China virus.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","30:37"
"Speaker 4","Called the President. He’s quickly gotten on the line. When we asked to get support for that mercyship in Southern California, he was able to direct that in real time.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","31:51"
"Speaker 5","What the federal government did working with States was a phenomenal accomplishment.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","32:00"
"Speaker 4","We got 2,000 of these field medical sites that are up, almost all operational now in the state because of his support and those are the facts.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","32:06"
