"speaker","transcription","url","headlin","timing"
"Lester Holt","Let me let Secretary Clinton [crosstalk 00:11:53].","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","11:52"
"Hillary Clinton","Well, let’s stop for a second. And remember where we were eight years ago, we had the worst financial crisis, the great recession, the worst since the 1930s. That was in large part because of tax policies that slashed taxes on the wealthy failed to invest in the middle class, took their eyes off of Wall Street and created a perfect storm. In fact, Donald was one of the people who rooted for the housing crisis. He said back in 2006, “Gee, I hope it does collapse because then I can go in and buy some and make some money.” Well, it did collapse.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","11:54"
"Donald Trump","That’s called business [crosstalk 00:12:34].","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","12:33"
"Hillary Clinton","9 million people, 9 million people lost their jobs. Five million people lost their homes. And $13 trillion in family wealth was wiped out. Now we have come back from that abyss and it has not been easy. So we’re now on the precipice of having a potentially much better economy. But the last thing we need to do is to go back to the policies that failed us in the first place. Independent experts have looked at what I’ve proposed and looked at what Donald’s proposed. And basically they’ve said this, that if his tax plan, which would blow up the debt by over $5 trillion and would, in some instances, disadvantage middle-class families compared to the wealthy were to go into effect, we would lose three and a half million jobs and maybe have another recession. They’ve looked at my plans and they’ve said, “Okay, if we can do this,” and I intend to get it done, “we will have 10 million more new jobs,” because we will be making investments where we can grow the economy. Take clean energy. Some country is going to be the clean energy superpower of the 21st century. Donald thinks that climate change is a hoax perpetrated by the Chinese. I think it’s real.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","12:34"
"Donald Trump","I did not. I do not say that. [crosstalk 00:13:58]","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","13:58"
"Hillary Clinton","I think it’s important that we grip this and deal with it both at home and abroad. And here’s what we can do. We can deploy a half a billion more solar panels. We can have enough clean energy to power every home. We can build a new modern electric grid. That’s a lot of jobs. That’s a lot of new economic activity. So I’ve tried to be very specific about what we can and should do. And I am determined that we’re going to get the economy really moving again, building on the progress we’ve made over the last eight years, but never going back to what got us in trouble in the first place.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","13:58"
"Lester Holt","Mr. Trump.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","14:33"
"Donald Trump","She talks about solar panels. We invested in a solar company, our country, that was a disaster. They lost plenty of money on that one. Now look, I’m a great believer in all forms of energy, but we’re putting a lot of people out of work. Our energy policies are a disaster. Our country is losing so much in terms of energy, in terms of paying off our debt. You can’t do what you’re looking to do with 20 trillion in debt.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","14:33"
"Donald Trump","The Obama administration, from the time they’ve come in, is over 230 years worth of debt. And he’s topped it. He’s doubled it in a course of almost eight years, seven and a half years to be semi exact. So I will tell you this, we have to do a much better job at keeping our jobs. And we have to do a much better job at giving companies incentive to build new companies or to expand because they’re not doing it. And all you have to do is look at Michigan and look at Ohio and look at all of these places where so many of their jobs and their companies are just leaving. They’re gone. And Hillary, I just ask you this, you’ve been doing this for 30 years. Why are you just thinking about these solutions right now? For 30 years you’ve been doing it and now you’re just starting to think of solutions. [crosstalk 00:15:53] I will bring, excuse me, I will bring back jobs. You can’t bring back jobs.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","14:59"
"Hillary Clinton","Actually, I have thought about this quite a bit.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","15:58"
